35.72999954,-86.53780365
36.16389847,-88.20529938
35.11360168,-89.5243988
36.45769882,-86.94599915
35.45830154,-86.95690155
35.28860092,-89.67420197
35.53440094,-89.73500061
36.31330109,-86.69860077
36.01940155,-86.2881012
29.78610039,-96.04329681
28.80109978,-97.00579834
29.86129951,-94.7009964
30.14830017,-95.96690369
33.00680161,-96.50689697
29.39690018,-98.62359619
32.37889862,-97.17829895
29.31299973,-94.7766037
32.84870148,-96.87889862
32.90790176,-96.89060211
29.65660095,-95.32019806
30.1432991,-96.85610199
32.63710022,-96.40830231
34.16899872,-101.6350021
30.6595993,-97.91110229
29.74469948,-98.53720093
33.17509842,-101.0240021
33.84180069,-96.66970062
32.80289841,-96.82109833
30.74819946,-101.9649963
46.04970169,-110.6849976
42.82920074,-99.7397995
40.1875,-101.0250015
42.69580078,-103.875
38.05260086,-79.72889709
37.40539932,-76.38829803
38.82260132,-77.10410309
37.76290131,-75.57189941
38.6908989,-78.62950134
39.06389999,-77.88909912
36.75289917,-76.58580017
37.3549,-77.415497
37.6487999,-77.58499908
36.69929886,-76.93830109
37.45849991,-75.87879944
39.37210083,-78.30449677
39.09339905,-80.02590179
39.85229874,-76.48639679
34.56140137,-79.5381012
47.53680038,-122.3130035
47.23109818,-119.8679962
47.33060074,-118.6809998
48.46960068,-117.2900009
45.80279922,-120.9560013
48.72919846,-119.5459976
47.60820007,-122.3320007
47.21559906,-122.1330032
47.22480011,-123.1119995
47.70360313,-122.7148068
42.96250153,-87.97509766
44.32939911,-88.62359619
44.28749847,-87.79589844
44.28549957,-87.98680115
42.97859955,-88.13480377
42.82830048,-88.57450104
45.10409927,-89.01679993
42.69390106,-88.37930298
46.62080002,-92.08190155
44.10689926,-88.68399811
45.96659851,-92.14600372
43.42139816,-87.88899994
45.08399963,-89.02980042
43.33330154,-89.52100372
43.60689926,-89.77760315
44.06000137,-89.56680298
44.367639,-88.158678
44.807778,-106.975278
29.91270065,-95.82659912
29.09799957,-96.95529938
31.8355999,-96.95279694
33.65426264,-96.77635968
33.10340118,-101.4649963
33.73429871,-96.62670136
33.35010147,-101.6419983
34.05310059,-102.5220032
32.94710159,-95.95860291
30,-95.42579651
30.2833004,-96.44750214
47.54990005,-93.86689758
46.38330078,-94.36190033
47.45959854,-92.47660065
45.40750122,-91.83429718
57.80260086,-152.3829956
58.96260071,-156.9320068
59.12810135,-156.8589935
60.41109848,-149.3699951
45.52069855,-115.5179977
61.34130096,-148.9989929
56.88629913,-134.1580048
41.18600082,-120.9520035
59.4341011,-151.7079926
